0 Uu Uu Uu Uu Uu Uu Uu Uu
0.0377 0s 1s 0s 1s 1s 1s 0s 1s
0.037704 0s 1s 1s 0s 0s 0s 0s 0s
0.037708 0s 1s 1s 0s 0s 0s 1s 1s
0.037711999999999996 0s 1s 1s 0s 0s 1s 1s 0s
0.037716 0s 1s 1s 0s 1s 0s 1s 0s
0.03772 0s 1s 1s 0s 1s 1s 0s 1s
0.037724 0s 1s 1s 1s 0s 0s 0s 0s
0.037728 0s 1s 1s 1s 0s 0s 1s 1s
0.037732 0s 1s 1s 1s 0s 1s 1s 0s
0.037736 0s 1s 1s 1s 1s 0s 0s 1s
0.037739999999999996 0s 1s 1s 1s 1s 1s 0s 0s
0.037744 0s 1s 1s 1s 1s 1s 1s 1s
0.037748 1s 0s 0s 0s 0s 0s 1s 1s
0.037752 1s 0s 0s 0s 0s 1s 1s 0s
0.037756 1s 0s 0s 0s 1s 0s 0s 1s
0.037759999999999995 1s 0s 0s 0s 1s 1s 0s 0s
0.037764 1s 0s 0s 0s 1s 1s 1s 1s
0.037767999999999996 1s 0s 0s 1s 0s 0s 1s 0s
0.037772 1s 0s 0s 1s 0s 1s 0s 1s
0.037776 1s 0s 0s 1s 1s 0s 0s 1s
0.03778 1s 0s 0s 1s 1s 1s 0s 0s
0.037784 1s 0s 0s 1s 1s 1s 1s 1s
0.037787999999999995 1s 0s 1s 0s 0s 0s 1s 0s
0.037792 1s 0s 1s 0s 0s 1s 0s 1s
0.037795999999999996 1s 0s 1s 0s 1s 0s 0s 0s
0.0378 1s 0s 1s 0s 1s 0s 1s 1s
0.037804 1s 0s 1s 0s 1s 1s 1s 0s
0.037808 1s 0s 1s 1s 0s 0s 0s 1s
0.037812 1s 0s 1s 1s 0s 1s 0s 0s
0.037815999999999995 1s 0s 1s 1s 0s 1s 1s 0s
0.03782 1s 0s 1s 1s 1s 0s 0s 1s
0.037823999999999997 1s 0s 1s 1s 1s 1s 0s 0s
0.037828 1s 0s 1s 1s 1s 1s 1s 1s
0.037832 1s 1s 0s 0s 0s 0s 1s 0s
0.037836 1s 1s 0s 0s 0s 1s 0s 0s
0.03784 1s 1s 0s 0s 0s 1s 1s 1s
0.037843999999999996 1s 1s 0s 0s 1s 0s 0s 1s
0.037848 1s 1s 0s 0s 1s 1s 0s 0s
0.037852 1s 1s 0s 0s 1s 1s 1s 1s
0.037856 1s 1s 0s 1s 0s 0s 0s 1s
0.03786 1s 1s 0s 1s 0s 0s 1s 1s
0.037863999999999995 1s 1s 0s 1s 0s 1s 1s 0s
0.037868 1s 1s 0s 1s 1s 0s 0s 0s
0.037871999999999996 1s 1s 0s 1s 1s 0s 1s 0s
0.037876 1s 1s 0s 1s 1s 1s 0s 0s
0.03788 1s 1s 0s 1s 1s 1s 1s 1s
0.037884 1s 1s 1s 0s 0s 0s 0s 1s
0.037888 1s 1s 1s 0s 0s 0s 1s 1s
0.037891999999999995 1s 1s 1s 0s 0s 1s 0s 1s
0.037896 1s 1s 1s 0s 0s 1s 1s 1s
0.037899999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.037904 1s 1s 1s 0s 1s 0s 1s 0s
0.037908 1s 1s 1s 0s 1s 1s 0s 0s
0.037912 1s 1s 1s 0s 1s 1s 1s 0s
0.037916 1s 1s 1s 0s 1s 1s 1s 1s
0.037919999999999995 1s 1s 1s 1s 0s 0s 0s 1s
0.037924 1s 1s 1s 1s 0s 0s 1s 0s
0.037927999999999996 1s 1s 1s 1s 0s 0s 1s 1s
0.037932 1s 1s 1s 1s 0s 1s 0s 1s
0.037936 1s 1s 1s 1s 0s 1s 1s 0s
0.03794 1s 1s 1s 1s 0s 1s 1s 1s
0.037944 1s 1s 1s 1s 1s 0s 0s 0s
0.037947999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.037952 1s 1s 1s 1s 1s 0s 1s 0s
0.037956 1s 1s 1s 1s 1s 0s 1s 1s
0.03796 1s 1s 1s 1s 1s 1s 0s 0s
0.037964 1s 1s 1s 1s 1s 1s 0s 1s
0.037968 1s 1s 1s 1s 1s 1s 0s 1s
0.037972 1s 1s 1s 1s 1s 1s 1s 0s
0.037975999999999996 1s 1s 1s 1s 1s 1s 1s 0s
0.03798 1s 1s 1s 1s 1s 1s 1s 1s
0.037984 1s 1s 1s 1s 1s 1s 1s 1s
0.037988 1s 1s 1s 1s 1s 1s 1s 1s
0.037992 1s 1s 1s 1s 1s 1s 1s 1s
0.037995999999999995 1s 1s 1s 1s 1s 1s 1s 1s
0.038 1s 1s 1s 1s 1s 1s 1s 1s
0.038003999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.038008 1s 1s 1s 1s 1s 1s 1s 1s
0.038012 1s 1s 1s 1s 1s 1s 1s 1s
0.038016 1s 1s 1s 1s 1s 1s 1s 1s
0.03802 1s 1s 1s 1s 1s 1s 1s 0s
0.038023999999999995 1s 1s 1s 1s 1s 1s 1s 0s
0.038028 1s 1s 1s 1s 1s 1s 0s 1s
0.038031999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.038036 1s 1s 1s 1s 1s 1s 0s 0s
0.03804 1s 1s 1s 1s 1s 0s 1s 1s
0.038044 1s 1s 1s 1s 1s 0s 1s 1s
0.038048 1s 1s 1s 1s 1s 0s 1s 0s
0.038051999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.038056 1s 1s 1s 1s 1s 0s 0s 0s
0.03806 1s 1s 1s 1s 0s 1s 1s 1s
0.038064 1s 1s 1s 1s 0s 1s 0s 1s
0.038068 1s 1s 1s 1s 0s 1s 0s 0s
0.038072 1s 1s 1s 1s 0s 0s 1s 1s
0.038076 1s 1s 1s 1s 0s 0s 0s 1s
0.038079999999999996 1s 1s 1s 1s 0s 0s 0s 0s
0.038084 1s 1s 1s 0s 1s 1s 1s 0s
0.038088 1s 1s 1s 0s 1s 1s 0s 1s
0.038092 1s 1s 1s 0s 1s 0s 1s 1s
0.038096 1s 1s 1s 0s 1s 0s 0s 1s
0.038099999999999995 1s 1s 1s 0s 1s 0s 0s 0s
0.038104 1s 1s 1s 0s 0s 1s 1s 0s
0.038107999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.038112 1s 1s 1s 0s 0s 0s 1s 0s
0.038116 1s 1s 1s 0s 0s 0s 0s 0s
0.03812 1s 1s 0s 1s 1s 1s 1s 0s
0.038124 1s 1s 0s 1s 1s 0s 1s 1s
0.038127999999999995 1s 1s 0s 1s 1s 0s 0s 1s
0.038132 1s 1s 0s 1s 0s 1s 1s 1s
0.038135999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.03814 1s 1s 0s 1s 0s 0s 1s 0s
0.038144 1s 1s 0s 1s 0s 0s 0s 0s
0.038148 1s 1s 0s 0s 1s 1s 0s 1s
0.038152 1s 1s 0s 0s 1s 0s 1s 1s
0.038155999999999995 1s 1s 0s 0s 1s 0s 0s 0s
0.03816 1s 1s 0s 0s 0s 1s 1s 0s
0.038164 1s 1s 0s 0s 0s 0s 1s 1s
0.038168 1s 1s 0s 0s 0s 0s 0s 0s
0.038172 1s 0s 1s 1s 1s 1s 0s 1s
0.038176 1s 0s 1s 1s 1s 0s 1s 1s
0.03818 1s 0s 1s 1s 1s 0s 0s 0s
0.038183999999999996 1s 0s 1s 1s 0s 1s 0s 1s
0.038188 1s 0s 1s 1s 0s 0s 1s 0s
0.038192 1s 0s 1s 0s 1s 1s 1s 1s
0.038196 1s 0s 1s 0s 1s 1s 0s 0s
0.0382 1s 0s 1s 0s 1s 0s 0s 1s
0.038203999999999995 1s 0s 1s 0s 0s 1s 1s 0s
0.038208 1s 0s 1s 0s 0s 0s 1s 1s
0.038211999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.038216 1s 0s 0s 1s 1s 1s 0s 1s
0.03822 1s 0s 0s 1s 1s 0s 1s 0s
0.038224 1s 0s 0s 1s 0s 1s 1s 1s
0.038228 1s 0s 0s 1s 0s 1s 0s 0s
0.038231999999999995 1s 0s 0s 1s 0s 0s 0s 1s
0.038236 1s 0s 0s 0s 1s 1s 1s 0s
0.038239999999999996 1s 0s 0s 0s 1s 0s 1s 1s
0.038244 1s 0s 0s 0s 0s 1s 1s 1s
0.038248 1s 0s 0s 0s 0s 1s 0s 0s
0.038252 1s 0s 0s 0s 0s 0s 0s 1s
0.038256 0s 1s 1s 1s 1s 1s 1s 0s
0.038259999999999995 0s 1s 1s 1s 1s 0s 1s 1s
0.038264 0s 1s 1s 1s 1s 0s 0s 0s
0.038267999999999996 0s 1s 1s 1s 0s 1s 0s 0s
0.038272 0s 1s 1s 1s 0s 0s 0s 1s
0.038276 0s 1s 1s 0s 1s 1s 1s 0s
0.03828 0s 1s 1s 0s 1s 0s 1s 1s
0.038284 0s 1s 1s 0s 1s 0s 0s 0s
0.038287999999999996 0s 1s 1s 0s 0s 1s 0s 1s
0.038292 0s 1s 1s 0s 0s 0s 1s 0s
0.038296 0s 1s 0s 1s 1s 1s 1s 1s
0.0383 0s 1s 0s 1s 1s 1s 0s 0s
0.038304 0s 1s 0s 1s 1s 0s 0s 1s
0.038307999999999995 0s 1s 0s 1s 0s 1s 1s 0s
0.038312 0s 1s 0s 1s 0s 0s 1s 1s
0.038315999999999996 0s 1s 0s 1s 0s 0s 0s 0s
0.03832 0s 1s 0s 0s 1s 1s 0s 1s
0.038324 0s 1s 0s 0s 1s 0s 1s 0s
0.038328 0s 1s 0s 0s 0s 1s 1s 1s
0.038332 0s 1s 0s 0s 0s 1s 0s 0s
0.038335999999999995 0s 1s 0s 0s 0s 0s 1s 0s
0.03834 0s 0s 1s 1s 1s 1s 1s 1s
0.038343999999999996 0s 0s 1s 1s 1s 1s 0s 0s
0.038348 0s 0s 1s 1s 1s 0s 0s 1s
0.038352 0s 0s 1s 1s 0s 1s 1s 1s
0.038356 0s 0s 1s 1s 0s 1s 0s 0s
0.03836 0s 0s 1s 1s 0s 0s 1s 0s
0.038363999999999995 0s 0s 1s 0s 1s 1s 1s 1s
0.038368 0s 0s 1s 0s 1s 1s 0s 1s
0.038371999999999996 0s 0s 1s 0s 1s 0s 1s 0s
0.038376 0s 0s 1s 0s 1s 0s 0s 0s
0.03838 0s 0s 1s 0s 0s 1s 1s 0s
0.038384 0s 0s 1s 0s 0s 1s 0s 0s
0.038388 0s 0s 1s 0s 0s 0s 0s 1s
0.038391999999999996 0s 0s 0s 1s 1s 1s 1s 1s
0.038396 0s 0s 0s 1s 1s 1s 0s 1s
0.0384 0s 0s 0s 1s 1s 0s 1s 1s
0.038404 0s 0s 0s 1s 1s 0s 0s 1s
0.038408 0s 0s 0s 1s 0s 1s 1s 1s
0.038412 0s 0s 0s 1s 0s 1s 1s 0s
0.038416 0s 0s 0s 1s 0s 1s 0s 0s
0.038419999999999996 0s 0s 0s 1s 0s 0s 1s 0s
0.038424 0s 0s 0s 1s 0s 0s 0s 1s
0.038428 0s 0s 0s 0s 1s 1s 1s 1s
0.038432 0s 0s 0s 0s 1s 1s 1s 0s
0.038436 0s 0s 0s 0s 1s 1s 0s 0s
0.038439999999999995 0s 0s 0s 0s 1s 0s 1s 1s
0.038444 0s 0s 0s 0s 1s 0s 1s 0s
0.038447999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.038452 0s 0s 0s 0s 0s 1s 1s 1s
0.038456 0s 0s 0s 0s 0s 1s 1s 0s
0.03846 0s 0s 0s 0s 0s 1s 0s 1s
0.038464 0s 0s 0s 0s 0s 1s 0s 0s
0.038467999999999995 0s 0s 0s 0s 0s 1s 0s 0s
0.038472 0s 0s 0s 0s 0s 0s 1s 1s
0.038475999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.03848 0s 0s 0s 0s 0s 0s 1s 0s
0.038484 0s 0s 0s 0s 0s 0s 0s 1s
0.038488 0s 0s 0s 0s 0s 0s 0s 1s
0.038492 0s 0s 0s 0s 0s 0s 0s 0s
0.038495999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.0385 0s 0s 0s 0s 0s 0s 0s 0s
0.038504 0s 0s 0s 0s 0s 0s 0s 0s
0.038508 0s 0s 0s 0s 0s 0s 0s 0s
0.038512 0s 0s 0s 0s 0s 0s 0s 0s
0.038516 0s 0s 0s 0s 0s 0s 0s 0s
0.03852 0s 0s 0s 0s 0s 0s 0s 0s
0.038523999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.038528 0s 0s 0s 0s 0s 0s 0s 0s
0.038532 0s 0s 0s 0s 0s 0s 0s 1s
0.038536 0s 0s 0s 0s 0s 0s 0s 1s
0.03854 0s 0s 0s 0s 0s 0s 1s 0s
0.038543999999999995 0s 0s 0s 0s 0s 0s 1s 0s
0.038548 0s 0s 0s 0s 0s 0s 1s 1s
0.038551999999999996 0s 0s 0s 0s 0s 1s 0s 0s
0.038556 0s 0s 0s 0s 0s 1s 0s 1s
0.03856 0s 0s 0s 0s 0s 1s 1s 0s
0.038564 0s 0s 0s 0s 0s 1s 1s 1s
0.038568 0s 0s 0s 0s 1s 0s 0s 0s
0.038571999999999995 0s 0s 0s 0s 1s 0s 0s 1s
0.038576 0s 0s 0s 0s 1s 0s 1s 0s
0.038579999999999996 0s 0s 0s 0s 1s 1s 0s 0s
0.038584 0s 0s 0s 0s 1s 1s 0s 1s
0.038588 0s 0s 0s 0s 1s 1s 1s 0s
0.038592 0s 0s 0s 1s 0s 0s 0s 0s
0.038596 0s 0s 0s 1s 0s 0s 0s 1s
0.038599999999999995 0s 0s 0s 1s 0s 0s 1s 1s
0.038604 0s 0s 0s 1s 0s 1s 0s 1s
0.038607999999999996 0s 0s 0s 1s 0s 1s 1s 1s
0.038612 0s 0s 0s 1s 1s 0s 0s 0s
0.038616 0s 0s 0s 1s 1s 0s 1s 0s
0.03862 0s 0s 0s 1s 1s 1s 0s 0s
0.038624 0s 0s 0s 1s 1s 1s 1s 0s
0.038627999999999996 0s 0s 1s 0s 0s 0s 0s 0s
0.038632 0s 0s 1s 0s 0s 0s 1s 1s
0.038636 0s 0s 1s 0s 0s 1s 0s 1s
0.03864 0s 0s 1s 0s 0s 1s 1s 1s
0.038644 0s 0s 1s 0s 1s 0s 0s 1s
0.038647999999999995 0s 0s 1s 0s 1s 1s 0s 0s
0.038652 0s 0s 1s 0s 1s 1s 1s 0s
0.038655999999999996 0s 0s 1s 1s 0s 0s 0s 0s
0.03866 0s 0s 1s 1s 0s 0s 1s 1s
0.038664 0s 0s 1s 1s 0s 1s 1s 0s
0.038668 0s 0s 1s 1s 1s 0s 0s 0s
0.038672 0s 0s 1s 1s 1s 0s 1s 1s
0.038675999999999995 0s 0s 1s 1s 1s 1s 0s 1s
0.03868 0s 1s 0s 0s 0s 0s 0s 0s
0.038683999999999996 0s 1s 0s 0s 0s 0s 1s 1s
0.038688 0s 1s 0s 0s 0s 1s 1s 0s
0.038692 0s 1s 0s 0s 1s 0s 0s 1s
0.038696 0s 1s 0s 0s 1s 0s 1s 1s
0.0387 0s 1s 0s 0s 1s 1s 1s 0s
0.038703999999999995 0s 1s 0s 1s 0s 0s 0s 1s
0.038708 0s 1s 0s 1s 0s 1s 0s 0s
0.038711999999999996 0s 1s 0s 1s 0s 1s 1s 1s
0.038716 0s 1s 0s 1s 1s 0s 1s 0s
0.03872 0s 1s 0s 1s 1s 1s 0s 1s
0.038724 0s 1s 1s 0s 0s 0s 0s 0s
0.038728 0s 1s 1s 0s 0s 0s 1s 1s
0.038731999999999996 0s 1s 1s 0s 0s 1s 1s 0s
0.038736 0s 1s 1s 0s 1s 0s 1s 0s
0.03874 0s 1s 1s 0s 1s 1s 0s 1s
0.038744 0s 1s 1s 1s 0s 0s 0s 0s
0.038748 0s 1s 1s 1s 0s 0s 1s 1s
0.038751999999999995 0s 1s 1s 1s 0s 1s 1s 0s
0.038756 0s 1s 1s 1s 1s 0s 0s 1s
0.038759999999999996 0s 1s 1s 1s 1s 1s 0s 0s
0.038764 0s 1s 1s 1s 1s 1s 1s 1s
0.038768 1s 0s 0s 0s 0s 0s 1s 1s
0.038772 1s 0s 0s 0s 0s 1s 1s 0s
0.038776 1s 0s 0s 0s 1s 0s 0s 1s
0.038779999999999995 1s 0s 0s 0s 1s 1s 0s 0s
0.038784 1s 0s 0s 0s 1s 1s 1s 1s
0.038787999999999996 1s 0s 0s 1s 0s 0s 1s 0s
0.038792 1s 0s 0s 1s 0s 1s 0s 1s
0.038796 1s 0s 0s 1s 1s 0s 0s 1s
0.0388 1s 0s 0s 1s 1s 1s 0s 0s
0.038804 1s 0s 0s 1s 1s 1s 1s 1s
0.038807999999999995 1s 0s 1s 0s 0s 0s 1s 0s
0.038812 1s 0s 1s 0s 0s 1s 0s 1s
0.038815999999999996 1s 0s 1s 0s 1s 0s 0s 0s
0.03882 1s 0s 1s 0s 1s 0s 1s 1s
0.038824 1s 0s 1s 0s 1s 1s 1s 0s
0.038828 1s 0s 1s 1s 0s 0s 0s 1s
0.038832 1s 0s 1s 1s 0s 1s 0s 0s
0.038835999999999996 1s 0s 1s 1s 0s 1s 1s 0s
0.03884 1s 0s 1s 1s 1s 0s 0s 1s
0.038844 1s 0s 1s 1s 1s 1s 0s 0s
0.038848 1s 0s 1s 1s 1s 1s 1s 1s
0.038852 1s 1s 0s 0s 0s 0s 1s 0s
0.038856 1s 1s 0s 0s 0s 1s 0s 0s
0.03886 1s 1s 0s 0s 0s 1s 1s 1s
0.038863999999999996 1s 1s 0s 0s 1s 0s 0s 1s
0.038868 1s 1s 0s 0s 1s 1s 0s 0s
0.038872 1s 1s 0s 0s 1s 1s 1s 1s
0.038876 1s 1s 0s 1s 0s 0s 0s 1s
0.03888 1s 1s 0s 1s 0s 0s 1s 1s
0.038883999999999995 1s 1s 0s 1s 0s 1s 1s 0s
0.038888 1s 1s 0s 1s 1s 0s 0s 0s
0.038891999999999996 1s 1s 0s 1s 1s 0s 1s 0s
0.038896 1s 1s 0s 1s 1s 1s 0s 0s
0.0389 1s 1s 0s 1s 1s 1s 1s 1s
0.038904 1s 1s 1s 0s 0s 0s 0s 1s
0.038908 1s 1s 1s 0s 0s 0s 1s 1s
0.038911999999999995 1s 1s 1s 0s 0s 1s 0s 1s
0.038916 1s 1s 1s 0s 0s 1s 1s 1s
0.038919999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.038924 1s 1s 1s 0s 1s 0s 1s 0s
0.038928 1s 1s 1s 0s 1s 1s 0s 0s
0.038932 1s 1s 1s 0s 1s 1s 1s 0s
0.038936 1s 1s 1s 0s 1s 1s 1s 1s
0.038939999999999995 1s 1s 1s 1s 0s 0s 0s 1s
0.038944 1s 1s 1s 1s 0s 0s 1s 0s
0.038947999999999997 1s 1s 1s 1s 0s 0s 1s 1s
0.038952 1s 1s 1s 1s 0s 1s 0s 1s
0.038956 1s 1s 1s 1s 0s 1s 1s 0s
0.03896 1s 1s 1s 1s 0s 1s 1s 1s
0.038964 1s 1s 1s 1s 1s 0s 0s 0s
0.038967999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.038972 1s 1s 1s 1s 1s 0s 1s 0s
0.038976 1s 1s 1s 1s 1s 0s 1s 1s
0.03898 1s 1s 1s 1s 1s 1s 0s 0s
0.038984 1s 1s 1s 1s 1s 1s 0s 1s
0.038987999999999995 1s 1s 1s 1s 1s 1s 0s 1s
0.038992 1s 1s 1s 1s 1s 1s 1s 0s
0.038995999999999996 1s 1s 1s 1s 1s 1s 1s 0s
0.039 1s 1s 1s 1s 1s 1s 1s 1s
0.039004 1s 1s 1s 1s 1s 1s 1s 1s
0.039008 1s 1s 1s 1s 1s 1s 1s 1s
0.039012 1s 1s 1s 1s 1s 1s 1s 1s
0.039015999999999995 1s 1s 1s 1s 1s 1s 1s 1s
0.03902 1s 1s 1s 1s 1s 1s 1s 1s
0.039023999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.039028 1s 1s 1s 1s 1s 1s 1s 1s
0.039032 1s 1s 1s 1s 1s 1s 1s 1s
0.039036 1s 1s 1s 1s 1s 1s 1s 1s
0.03904 1s 1s 1s 1s 1s 1s 1s 0s
0.039043999999999995 1s 1s 1s 1s 1s 1s 1s 0s
0.039048 1s 1s 1s 1s 1s 1s 0s 1s
0.039051999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.039056 1s 1s 1s 1s 1s 1s 0s 0s
0.03906 1s 1s 1s 1s 1s 0s 1s 1s
0.039064 1s 1s 1s 1s 1s 0s 1s 1s
0.039068 1s 1s 1s 1s 1s 0s 1s 0s
0.039071999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.039076 1s 1s 1s 1s 1s 0s 0s 0s
0.03908 1s 1s 1s 1s 0s 1s 1s 1s
0.039084 1s 1s 1s 1s 0s 1s 0s 1s
0.039088 1s 1s 1s 1s 0s 1s 0s 0s
0.039091999999999995 1s 1s 1s 1s 0s 0s 1s 1s
0.039096 1s 1s 1s 1s 0s 0s 0s 1s
0.039099999999999996 1s 1s 1s 1s 0s 0s 0s 0s
0.039104 1s 1s 1s 0s 1s 1s 1s 0s
0.039108 1s 1s 1s 0s 1s 1s 0s 1s
0.039112 1s 1s 1s 0s 1s 0s 1s 1s
0.039116 1s 1s 1s 0s 1s 0s 0s 1s
0.039119999999999995 1s 1s 1s 0s 1s 0s 0s 0s
0.039124 1s 1s 1s 0s 0s 1s 1s 0s
0.039127999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.039132 1s 1s 1s 0s 0s 0s 1s 0s
0.039136 1s 1s 1s 0s 0s 0s 0s 0s
0.03914 1s 1s 0s 1s 1s 1s 1s 0s
0.039144 1s 1s 0s 1s 1s 0s 1s 1s
0.039147999999999995 1s 1s 0s 1s 1s 0s 0s 1s
0.039152 1s 1s 0s 1s 0s 1s 1s 1s
0.039155999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.03916 1s 1s 0s 1s 0s 0s 1s 0s
0.039164 1s 1s 0s 1s 0s 0s 0s 0s
0.039168 1s 1s 0s 0s 1s 1s 0s 1s
0.039172 1s 1s 0s 0s 1s 0s 1s 1s
0.039175999999999996 1s 1s 0s 0s 1s 0s 0s 0s
0.03918 1s 1s 0s 0s 0s 1s 1s 0s
0.039184 1s 1s 0s 0s 0s 0s 1s 1s
0.039188 1s 1s 0s 0s 0s 0s 0s 0s
0.039192 1s 0s 1s 1s 1s 1s 0s 1s
0.039196 1s 0s 1s 1s 1s 0s 1s 1s
0.0392 1s 0s 1s 1s 1s 0s 0s 0s
0.039203999999999996 1s 0s 1s 1s 0s 1s 0s 1s
0.039208 1s 0s 1s 1s 0s 0s 1s 0s
0.039212 1s 0s 1s 0s 1s 1s 1s 1s
0.039216 1s 0s 1s 0s 1s 1s 0s 0s
0.03922 1s 0s 1s 0s 1s 0s 0s 1s
0.039223999999999995 1s 0s 1s 0s 0s 1s 1s 0s
0.039228 1s 0s 1s 0s 0s 0s 1s 1s
0.039231999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.039236 1s 0s 0s 1s 1s 1s 0s 1s
0.03924 1s 0s 0s 1s 1s 0s 1s 0s
0.039244 1s 0s 0s 1s 0s 1s 1s 1s
0.039248 1s 0s 0s 1s 0s 1s 0s 0s
0.039251999999999995 1s 0s 0s 1s 0s 0s 0s 1s
0.039256 1s 0s 0s 0s 1s 1s 1s 0s
0.039259999999999996 1s 0s 0s 0s 1s 0s 1s 1s
0.039264 1s 0s 0s 0s 0s 1s 1s 1s
0.039268 1s 0s 0s 0s 0s 1s 0s 0s
0.039272 1s 0s 0s 0s 0s 0s 0s 1s
0.039276 0s 1s 1s 1s 1s 1s 1s 0s
0.039279999999999995 0s 1s 1s 1s 1s 0s 1s 1s
0.039284 0s 1s 1s 1s 1s 0s 0s 0s
0.039288 0s 1s 1s 1s 0s 1s 0s 0s
0.039292 0s 1s 1s 1s 0s 0s 0s 1s
0.039296 0s 1s 1s 0s 1s 1s 1s 0s
0.0393 0s 1s 1s 0s 1s 0s 1s 1s
0.039304 0s 1s 1s 0s 1s 0s 0s 0s
0.039307999999999996 0s 1s 1s 0s 0s 1s 0s 1s
0.039312 0s 1s 1s 0s 0s 0s 1s 0s
0.039316 0s 1s 0s 1s 1s 1s 1s 1s
0.03932 0s 1s 0s 1s 1s 1s 0s 0s
0.039324 0s 1s 0s 1s 1s 0s 0s 1s
0.039327999999999995 0s 1s 0s 1s 0s 1s 1s 0s
0.039332 0s 1s 0s 1s 0s 0s 1s 1s
0.039335999999999996 0s 1s 0s 1s 0s 0s 0s 0s
0.03934 0s 1s 0s 0s 1s 1s 0s 1s
0.039344 0s 1s 0s 0s 1s 0s 1s 0s
0.039348 0s 1s 0s 0s 0s 1s 1s 1s
0.039352 0s 1s 0s 0s 0s 1s 0s 0s
0.039355999999999995 0s 1s 0s 0s 0s 0s 1s 0s
0.03936 0s 0s 1s 1s 1s 1s 1s 1s
0.039363999999999996 0s 0s 1s 1s 1s 1s 0s 0s
0.039368 0s 0s 1s 1s 1s 0s 0s 1s
0.039372 0s 0s 1s 1s 0s 1s 1s 1s
0.039376 0s 0s 1s 1s 0s 1s 0s 0s
0.03938 0s 0s 1s 1s 0s 0s 1s 0s
0.039383999999999995 0s 0s 1s 0s 1s 1s 1s 1s
0.039388 0s 0s 1s 0s 1s 1s 0s 1s
0.039391999999999996 0s 0s 1s 0s 1s 0s 1s 0s
0.039396 0s 0s 1s 0s 1s 0s 0s 0s
0.0394 0s 0s 1s 0s 0s 1s 1s 0s
0.039404 0s 0s 1s 0s 0s 1s 0s 0s
0.039408 0s 0s 1s 0s 0s 0s 0s 1s
0.039411999999999996 0s 0s 0s 1s 1s 1s 1s 1s
0.039416 0s 0s 0s 1s 1s 1s 0s 1s
0.03942 0s 0s 0s 1s 1s 0s 1s 1s
0.039424 0s 0s 0s 1s 1s 0s 0s 1s
0.039428 0s 0s 0s 1s 0s 1s 1s 1s
0.039431999999999995 0s 0s 0s 1s 0s 1s 1s 0s
0.039436 0s 0s 0s 1s 0s 1s 0s 0s
0.039439999999999996 0s 0s 0s 1s 0s 0s 1s 0s
0.039444 0s 0s 0s 1s 0s 0s 0s 1s
0.039448 0s 0s 0s 0s 1s 1s 1s 1s
0.039452 0s 0s 0s 0s 1s 1s 1s 0s
0.039456 0s 0s 0s 0s 1s 1s 0s 0s
0.039459999999999995 0s 0s 0s 0s 1s 0s 1s 1s
0.039464 0s 0s 0s 0s 1s 0s 1s 0s
0.039467999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.039472 0s 0s 0s 0s 0s 1s 1s 1s
0.039476 0s 0s 0s 0s 0s 1s 1s 0s
0.03948 0s 0s 0s 0s 0s 1s 0s 1s
0.039484 0s 0s 0s 0s 0s 1s 0s 0s
0.039487999999999995 0s 0s 0s 0s 0s 1s 0s 0s
0.039492 0s 0s 0s 0s 0s 0s 1s 1s
0.039495999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.0395 0s 0s 0s 0s 0s 0s 1s 0s
0.039504 0s 0s 0s 0s 0s 0s 0s 1s
0.039508 0s 0s 0s 0s 0s 0s 0s 1s
0.039512 0s 0s 0s 0s 0s 0s 0s 0s
0.039515999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.03952 0s 0s 0s 0s 0s 0s 0s 0s
0.039524 0s 0s 0s 0s 0s 0s 0s 0s
0.039528 0s 0s 0s 0s 0s 0s 0s 0s
0.039532 0s 0s 0s 0s 0s 0s 0s 0s
0.039535999999999995 0s 0s 0s 0s 0s 0s 0s 0s
0.03954 0s 0s 0s 0s 0s 0s 0s 0s
0.039543999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.039548 0s 0s 0s 0s 0s 0s 0s 0s
0.039552 0s 0s 0s 0s 0s 0s 0s 1s
0.039556 0s 0s 0s 0s 0s 0s 0s 1s
